id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
fr_0954605,fr,"Etait ouvert et a fuit

Je viens de recevoir l'huile essentielle et elle a fuit : elle etait mal fermé. J'attend un retour du vendeur avant d’augmenter le nombre d'etoile. En meme temps je vais la tester car je suis une habituée des HE.",2,enriched,service,absent,absent,négatif,neutre
en_0724357,en,"Five Stars

Package arrived on time and it’s just right! Worth ordering!",5,enriched,delivery,absent,neutre,positif,absent
fr_0701534,fr,"Conforme et livraison rapide

Aucun soucis produit conforme à la description, livraison très rapide (plus tôt que prévue) Vendeur sérieux je recommande sans hésitation.",5,enriched,service,positif,absent,positif,positif
en_0142890,en,"Great alternative to energy drinks

I was looking for a natural, energy support for my teen gymnast and came across this product. He really likes it and said he didn’t get the jitters like the energy drinks he had in the past. He doesn’t take this product daily but when he does he says he has increased energy and focus that helps his gymnastics. I am a repeat customer!",5,enriched,service,positif,absent,absent,absent
en_0749757,en,"Received this product and it is defective. There appears ...

Received this product and it is defective. There appears to be no ink in any of the 5 highlighters as the tips are clear, and when you try to highlight a word the ink comes out clear on the page. I attempted to get a replacement but Amazon advised that this was a third party seller, so I had to get a refund instead.",1,enriched,service,négatif,absent,neutre,neutre
fr_0788199,fr,"Pratique et peu cher

L'avantage est que l'on peut charger plusieurs manettes en même temps. Le bouton on à l'arrière est un plus.",4,enriched,price,positif,neutre,absent,absent
fr_0151903,fr,"Attention très fragile

Au bout de 5 mois de cours il est cassé. Pas du tout adapté au transport d’affaires scolaire, même pour une étudiante très soigneuse.",2,enriched,delivery,négatif,absent,absent,absent
en_0707885,en,"Great product, great price

Product was shipped on time. I used it for ratchet wrenches fit snug at first and loosened up a little. Only thing I'd like to see on this would be rings in the top corners so you could hand on a peg board.",4,enriched,price,positif,positif,absent,absent
en_0142340,en,"Very unsafe for dog, very destructible, in days

I just received this dog toy 5 days ago. It posed a very serious risk to my dog. The bristle part of this toy literally shredded in his mouth and the toy became embedded in his gums, with blood oozing all over carpet. It had to be manually dislodged from his mouth. I vacuumed up loose bristles. I am concerned that he swallowed the sharp bristles.",1,enriched,delivery,neutre,absent,neutre,absent
fr_0400801,fr,"Très bien

Très vite livré pile pareil que chez le bijoutier moins cher à voir dans le temps les autres c était un an",5,enriched,price,absent,positif,neutre,absent
en_0419258,en,"Missing in Action

Never arrived from seller.",1,enriched,delivery,absent,absent,négatif,absent
fr_0235403,fr,"Camera

livraison rapide ， petit est fonctionne bien. Installation facile et qualité d’image parfait",5,enriched,delivery,positif,absent,positif,absent
fr_0710718,fr,"Nickel

Super, Livraison dans le délai et bon rapport qualité prix.",5,enriched,price,neutre,positif,neutre,absent
en_0306156,en,"Got what I paid for... I hope.

The charms are so cheap looking. But I just wanted the chain. I broke off the charms. Their rings were easy to cut. They didn't feel like metal. But the chain looks and feels good. I hope it holds together when I load it with my own personal charms.",3,enriched,price,négatif,neutre,absent,absent
fr_0598449,fr,"Boîte arrivée abimée à 2 reprises!

le colis a été réceptionné une 1ere fois cassé. Il m'a de suite été renvoyé... à nouveau cassé. Je le transmets au vendeur qui me demande de repayer pour un envoi de la chine. Très déçue car j'avais commandé chez ce vendeur pour avoir la boîte de rangement, que finalement je n’ai pas!!!! et pour l'avoir je dois repayer alors que s'ils avaient envoyé le colis dans un bon emballage il serait arrivé sans être endommagé!",2,enriched,service,absent,absent,négatif,négatif
fr_0737216,fr,"lunette protection anti lumière bleue

bonne finition, efficace , permet de travailler face à l'écran sans fatigue visuelle, même après une conjonctivite. la paire de lunettes est d'une bonne qualité et la finition est conforme aux attentes . prix imbattable.",4,enriched,price,positif,positif,absent,absent
en_0290341,en,"Small

Overall the product was smaller than I expected and therefore I paid more for it than I would have had I seen it in person before purchasing...I think around $15 Max is a more reasonable price for this. But my kids love to build stuff! So hopefully it will be worth every penny in the long run. And they are NOT as small as Legos so less pain on your feet ;)",4,enriched,price,positif,négatif,absent,absent
en_0243727,en,"Brightness and limited controls.

The product lights aren’t very bright. I would not recommend this product to anyone. Cheap junk that needs to be removed from Amazon.",1,enriched,price,négatif,neutre,absent,absent
en_0033192,en,"Display stopped working

The clock radio was great at first but the display has stopped working after a month and a half of use. I'd be happy to change my review if the company can fix this or send a replacement. I haven't been able to contact them yet.",2,enriched,service,négatif,absent,absent,absent
fr_0132971,fr,"Babyphone

Reçu rapidement et conforme à l'image. Je cherchais un babyphone pour les grands parents et celui-là est parfait. La qualité d'image est top ainsi que le son. On peut parler et y envoyer de la musique. Niveau qualité prix je recommande sans hésiter.",5,enriched,price,positif,neutre,positif,absent
en_0270795,en,"Great buy!

I like it. Very durable and dependable for the price.",3,enriched,price,positif,positif,absent,absent
fr_0101006,fr,"Pas de NFC - Erreur dans le descriptif

J'ai acheté ce téléphone pour remplacer mon Galaxy S4 Mini. Bien recu dans les délais etc etc. Superbe téléphone MAIS manque la connectivité NFC dont j'ai absolument besoin. La connectivité NFC est listé dans le déscriptif - erreur de la part du vendeur. Echange Chat avec tech support Amazon excellente. Seul solution, retour immediat. Je suis décu par rapport au téléphone mais content du service d'Amazon.",2,enriched,service,négatif,absent,positif,positif
en_0592902,en,"Quality sight great Circle/Dot, Crosshair optics

This sight is better then I expected, Took to the range on an AR-15 9mm pistol and after 170 rounds it was still holding true to center. The seller was very responsive to questions I had about other applications. I will be looking for more really great products from this seller. You can't go wrong getting this sight.",5,natural,none,positif,absent,absent,positif
en_0765094,en,"Would love to use, but can't!

I gave this mascara 2 stars, because I would love to use it; although I cannot. The wand is in very poor condition, the brush fibers are falling off and are crushed. For $28 I am very, very disappointed. It did not appear in great, new condition when it arrived.",2,enriched,delivery,absent,absent,neutre,absent
fr_0200438,fr,"ne fonctionne pas correctement mais commerçant

J'ai monté l'écran mais il ne fonctionne pas correctement. L'écran ne répond pas aux sollicitations rapidement et bloque pour éteindre. Déçu mais le vendeur a été commerçant en me proposant le remboursement que j'ai accepté.",2,natural,none,négatif,absent,absent,positif
en_0296262,en,"satisfaction

It did not meet my expectations but I did however receive a great customer support experience therefore I’m giving it 4 stars.",4,enriched,service,négatif,absent,absent,positif
en_0710853,en,"Good value for the money

These were fabulously not bad! As others voiced they didn’t have a bad odor which was welcome. Get busy with your scissors and make ‘em fit!",4,enriched,price,négatif,neutre,absent,absent
en_0295014,en,"Very stiff, doesn’t form into wine bottles well.

The plastic is very stiff, taking away the ability to form a decent seal. Only some of the wine stoppers are useful. My husband and I sealed several bottles of wine and the next day all the air was back in the bottle. Don’t use this product on an expensive bottle of wine. The rubber needs flexibility.",1,enriched,price,absent,neutre,absent,absent
